"datasetID","nombreInstitucion_snib","nombreColeccion_snib","cuerpoAgua_snib","isla_snib","pais_snib","validacionPais_snib","estadoProvincia_snib","validacionEstado_snib","condadoMunicipio_snib","validacionMunicipio_snib","validacionLocalidad_snib","datumGeodesico_snib","nombreCientifico_snib","nombreDeacuerdoCon_snib","nombrePublicadoEnAnio_snib","reino_snib","phylum_snib","clase_snib","orden_snib","familia_snib","genero_snib","subgenero_snib","epitetoespecifico_snib","epitetoinfraespecifico_snib","autoridadNombreCientifico_snib","estatusTaxonomico_snib"
"f158ef221b50d375496d11492e6def4a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Byrsonima crassifolia","León Velasco, 2014","1822","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","Byrsonima","","crassifolia","","(L.) Kunth, 1822","aceptado"
"294336e4f671109b6827acac56183b6c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"187ce421ca31486cd4bb12b7bbac56d2","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Cuphea appendiculata var. appendiculata","Graham, 2011","1840","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Cuphea","","appendiculata","appendiculata","Benth., 1840","aceptado"
"d6278a538bcd83d7fd54dbe43bfd9f4d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Cuphea llavea","Vascular Plants of the Americas, 2024","1824","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Cuphea","","llavea","","Lex., 1824","aceptado"
"5c4712b8e0b93c8d85569e294e996a84","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Physalis philadelphica","Martínez, Montero, Dean, Bye, Luna-Cavazos, Medina & Rzedowski, 2020","1786","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Physalis","Rydbergis","philadelphica","","Lam., 1786","aceptado"
"63b702054c333446cc1581f8364b7a8d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"0dff3d21d514484fc076f1b42ef6ba0a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Belotia mexicana","Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010","1890","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Belotia","","mexicana","","(DC.) K. Schum., 1890","sinónimo"
"c01403dd1306f775bf95fc2c541a7299","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"beb45ef235eab30c966cf898204f43be","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Hyptis mutabilis","Martínez-Gordillo, Martínez-Ambriz, García-Peña, Cantú-Morón & Fragoso-Martínez, 2019","1896","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Hyptis","","mutabilis","","(Rich.) Briq., 1896","aceptado"
"33b0bbfdf45752d512c01b95b524d851","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","NO VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"430bf609d50818673aa5836d0ddf4fd6","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Croton panamensis","Martínez-Gordillo, Steinmann, Jiménez, Cervantes, Ramírez & Ramírez, 2006","1866","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","","panamensis","","(Klotzsch) Müll. Arg., 1866","sinónimo"
"28869d2fd1bbe9eedf9e92a60f5fe70a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Euphorbia strigosa","Vascular Plants of the Americas, 2024","1838","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","","strigosa","","Hook. & Arn., 1838","aceptado"
"2552302a0f6ef6bb609f235859c827ad","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Pseudognaphalium canescens","Hassler, 2024b","1991","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pseudognaphalium","","canescens","","(DC.) Anderb., 1991","aceptado"
"6511fc5ffdede3a1484e70325d544d85","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Asterohyptis mociniana","Tropicos, 2022","1932","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Asterohyptis","","mociniana","","(Benth.) Epling, 1932","sinónimo"
"bcd1be05c9032cec6ec0117b5d342d5e","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Solanum nigrescens","Martínez, Vargas-Ponce, Rodríguez, Chiang & Ocegueda, 2017","1845","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","","nigrescens","","M. Martens & Galeotti, 1845","aceptado"
"b97761c73b169181b8b08a20f52f807d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Loeselia mexicana","Vascular Plants of the Americas, 2024","1907","Plantae","Tracheophyta","Magnoliopsida","Ericales","Polemoniaceae","Loeselia","","mexicana","","(Lam.) Brand, 1907","aceptado"
"5948bedc53a0da94b62e000ffcd12b3b","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Vernonia liatroides","Hassler, 2024b","1836","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonia","","liatroides","","DC., 1836","sinónimo"
"940abbe118b1e16d0d2403cff6cfd95d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Bidens odorata var. odorata","WFO, 2025","1791","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bidens","","odorata","odorata","Cav., 1791","NO DISPONIBLE"
"d954449f5c192a0d2e98cf68fda3a5cf","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Karwinskia latifolia","Vascular Plants of the Americas, 2024","1923","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","Karwinskia","","latifolia","","Standl., 1923","aceptado"
"eee977dac5ab5580ae622598f93dfd2d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"9e0d7605a69b7e2a1e3c07abd58f1088","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Acalypha phleoides f. dioica","Catalogue of Life Checklist, 2024","","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Acalypha","","phleoides","dioica","McVaugh","sinónimo"
"02de434eca33fd44e1a2c0bc7108e376","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Calliandra grandiflora","Vascular Plants of the Americas, 2024","1840","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","","grandiflora","","(L'Hér.) Benth., 1840","aceptado"
"95556c2ac150d291c5a504cbb176aebf","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","VALIDO","NO PROCESADO","","Euphorbia restiacea","Vascular Plants of the Americas, 2024","1844","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","","restiacea","","Benth., 1844","aceptado"
"95706f5b539e21fb3e3c3e6e06aca965","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","XALISCO","NO VALIDO","NO PROCESADO","","Cuphea jorullensis","Vascular Plants of the Americas, 2024","1824","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","Cuphea","","jorullensis","","Kunth, 1824","aceptado"
"11412622811cbcad6d16c7c5c359f1b5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Calliandra houstoniana","Sousa, Ricker & Hernández, 2003","1922","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","","houstoniana","","(Mill.) Standl., 1922","aceptado"
"47bde37e665216662611040a7242b963","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Mimosa sicyocarpa","Vascular Plants of the Americas, 2024","1898","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","","sicyocarpa","","B.L. Rob., 1898","aceptado"
"cf4a4a44587381125a9390248738fa48","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Achimenes heterophylla","Vascular Plants of the Americas, 2024","1839","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","","heterophylla","","(Mart.) DC., 1839","aceptado"
"75952a1237980146b8f0308de83a516d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"cc6719ea45a7c40e8c15c97947a97038","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"767bd032be1a00cbf50d970ee58e4dd1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"871b9fb0c3c5adc516974405c88171a7","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"c3b815e984cfb229387cd8c350d101d1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"5674ed696f844336f9b8c0098ffbf88c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"c2073747542ab4b8a9671a37ef948878","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"ffe50ea0adf3ad11b60d1f7da3329918","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Campyloneurum angustifolium","Martínez-Cabrera, Hernández-Hernández, Isidro-Hernández, Hernández-Álvarez & Sánchez-González, 2019","1852","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Campyloneurum","","angustifolium","","(Sw.) Fée, 1852","aceptado"
"30e175d1c96f5f47ad014804dbe620b1","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Desmodium hartwegianum","Torres-Colín & Delgado-Salinas, 2008","1879","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Desmodium","","hartwegianum","","Hemsl., 1879","aceptado"
"194b6470e1d9bb0099a2ddc5303636dc","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Tephrosia rhodantha","Vascular Plants of the Americas, 2024","1904","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Tephrosia","","rhodantha","","Brandegee, 1904","aceptado"
"b9904f609909e778c0797ea0ff52b09e","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"ec49149c2ea110397484c91be321b864","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"e18713638b048ae91af375062f56e6c9","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"9942481af976c3d6455a18ad7069073e","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Prochnyanthes viridescens","Villaseñor, Ortiz, Redonda-Martínez & Gual, 2010","1887","Plantae","Tracheophyta","Magnoliopsida","Asparagales","Asparagaceae","Prochnyanthes","","viridescens","","S. Watson, 1887","sinónimo"
"c7c3ca708d407f33c5049548257dd6c5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Adiantum andicola","Mickel & Smith, 2004","1849","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Adiantum","","andicola","","Liebm., 1849","aceptado"
"30da47eca5002619761494dbc6f32022","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"1c1c645e25dbe388c19ec908e54e31b0","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"f0595c4baf11533e5531d4b703b55891","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"fcc33663ba0984742301783c464242e0","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"2362d0438ac44673cb2a2f87230c8b66","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"4b349b434f63719ad3af7cd864c2d534","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Begonia gracilis","Golding & Wasshausen, 2002","1825","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Begoniaceae","Begonia","","gracilis","","Kunth, 1825","aceptado"
"e9faf419b302c20ae77350774f5845d7","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Chamaecrista rotundifolia var. rotundifolia","Catalogue of Life Checklist, 2024","1899","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Chamaecrista","","rotundifolia","rotundifolia","(Pers.) Greene, 1899","aceptado"
"24a80a452c841e5be78e5a2e2c57af80","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"ca41b3e15b6365ea2e140b38f32d9334","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Bocconia arborea","García, 2011","1890","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","Bocconia","","arborea","","S. Watson, 1890","aceptado"
"894ec856ebc9786857a7925688018db4","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"07881a4f599e4de6a2f662bdf82e16ae","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Melampodium tepicense","Vascular Plants of the Americas, 2024","1909","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Melampodium","","tepicense","","B.L. Rob., 1909","aceptado"
"18faac04f8275e10a3fa07b80f450f9a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Lasiacis procerrima","Dávila, Mejía-Saulés, Soriano-Martínez & Herrera-Arrieta, 2018","1911","Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Lasiacis","","procerrima","","(Hack.) Hitchc., 1911","aceptado"
"7cec9c799a39c7add5990f715a962dae","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Achimenes antirrhina","Ramírez-Roa, Paniagua-Ibáñez & Mora-Jarvio, 2023","1936","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","","antirrhina","","(DC.) C.V. Morton, 1936","aceptado"
"ed126ff2c706728f6d3a6be5665b8b1a","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Trigonospermum melampodioides","Vascular Plants of the Americas, 2024","1836","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Trigonospermum","","melampodioides","","DC., 1836","aceptado"
"b0caec23a63ba0a0085c3797eed85bce","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","NO VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"12615efad00eb439671abdb6270f0bda","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Verbena carolina","Rueda, 2012","1759","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","Verbena","","carolina","","L., 1759","aceptado"
"06e85fbeca59c6948715b918978f6db0","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Amicia zygomeris","Vascular Plants of the Americas, 2024","1825","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Amicia","","zygomeris","","DC., 1825","aceptado"
"ff23f3d0f68964a51d8bd95ee411cee2","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Polypodium sanctae-rosae","Mickel & Smith, 2004","1913","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Polypodium","","sanctae-rosae","","(Maxon) C. Chr., 1913","aceptado"
"dce8d52fcf126d9d525acc67ba0f758f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"f3fa1a780164b14d452f8cc20539ef58","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"8ca9946d05d3c04e3f074de9d5b90155","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"5ccf2ad5d2fecdab111031ffb1d48284","Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional","Herbario Jerzy Rzedowski y Graciela Calderón","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Achimenes mortoniana","Catalogue of Life Checklist, 2024","","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Achimenes","","mortoniana","","Ram.-Roa & L. E. Skog","aceptado"
"3a3a3aa36e9c23172906beaf79ea335d","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","VALIDO","","Lobelia laxiflora","Rzedowski, 2019","1819","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Lobelia","","laxiflora","","Kunth, 1819","aceptado"
"4c5133cd3f504e5d972311a9cb74bf37","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Elephantopus mollis","Pruski & Robinson, 2018","1818","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Elephantopus","","mollis","","Kunth, 1818","aceptado"
"02149d7a5e92e6583dad650958fb2c1c","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"e27533d54bfee088b89bed113c750a3d","Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional","Herbario Jerzy Rzedowski y Graciela Calderón","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Rhus barclayi","Ulloa Ulloa et al., 2018","1919","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","","barclayi","","(Hemsl.) Standl., 1919","aceptado"
"12d31fe4416074b6f6758f3ce00f7689","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","SAN BLAS","VALIDO","NO PROCESADO","","Vernonia liatroides","Hassler, 2024b","1836","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Vernonia","","liatroides","","DC., 1836","sinónimo"
"ea3d572e7e247c81c6b58e6ab1ef5689","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","","","","","","","","","","","","","",
"b460325c25cc596b13d64f1d3c2a45e5","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Siparuna andina","Renner & Hausner, 2005","1868","Plantae","Tracheophyta","Magnoliopsida","Laurales","Siparunaceae","Siparuna","","andina","","(Tul.) A. DC., 1868","sinónimo"
"5053eb137c4e1bfdea105080e20e2d0f","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Quercus martinezii","Cuevas-Guzmán, Núñez-López & Sánchez-Rodríguez, 2021","1954","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus","martinezii","","C.H. Mull., 1954","aceptado"
"2604b4dd6d4cd88514f84f168f152b55","Instituto de Biología, Universidad Nacional Autónoma de México","Herbario Nacional de México, Plantas Vasculares","","","MEXICO","VALIDO","NAYARIT","VALIDO","TEPIC","VALIDO","NO PROCESADO","","Calliandra grandiflora","Vascular Plants of the Americas, 2024","1840","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Calliandra","","grandiflora","","(L'Hér.) Benth., 1840","aceptado"
